"id","title","district_id","region_id"
1073,Ильтебаново,193,6
1074,Ильчино,193,6
1075,Имангулово,193,6
1076,Истамгулово,193,6
1077,Ишкиново,193,6
1078,Ишмекеево,193,6
1079,Кажаево,193,6
1080,Казаккулово,193,6
1081,Каипкулово,193,6
1082,Калканово,193,6
1083,Калуево,193,6
1084,Карагужино,193,6
1085,Кидыш,193,6
1086,Кирябинское,193,6
1087,Кубагушево,193,6
1088,Кубяково,193,6
1089,Кунакбаево,193,6
1090,Курама,193,6
1091,Кутуево,193,6
1092,Кучуково-Маяк,193,6
1093,Маломуйнаково,193,6
1094,Мансурово,193,6
1095,Миндяк,193,6
1098,Мулдакаево,193,6
1100,Новобайрамгулово,193,6
1101,Новохусаиново,193,6
1102,Озёрный,193,6
1103,Орловка,193,6
1104,Первый Май,193,6
1105,Поляковка,193,6
1106,Расулево,193,6
1107,Рысаево,193,6
1108,Сайтаково,193,6
1109,Сафарово,193,6
1110,Старобайрамгулово,193,6
1111,Старобалбуково,193,6
1112,Старомуйнаково,193,6
1113,Сулейманово,193,6
1114,Сураманово,193,6
1115,Суяргулово,193,6
1116,Танычау,193,6
1117,Татлембетово,193,6
1118,Ташмурын,193,6
1119,Тунгатарово,193,6
1120,Узунгулово,193,6
1121,Уразово,193,6
1122,Уральск,193,6
1123,Ургуново,193,6
1124,Учалы,193,6
1125,Шарипово,193,6
1126,Шартым,193,6
1127,Юлдашево,193,6
1128,Ягудино,193,6
1129,Яльчигулово,193,6
1130,Фёдоровка,194,6
1131,Акъяр,195,6
1132,Чекмагуш,196,6
1133,Чишмы,197,6
1134,Шаран,198,6
1135,Янаул,199,6
1136,Агидель,200,6
1137,Кумертау,201,6
1138,Нефтекамск,202,6
1934,Шняки,251,8
1139,Октябрьский,203,6
1140,Салават,204,6
1141,Сибай,205,6
1142,Белгород,208,7
1143,Беловское,208,7
1144,Бессоновка,208,7
1145,Ближняя Игуменка,208,7
1146,Весёлая Лопань,208,7
1147,Водяной,208,7
1148,Гонки,208,7
1149,Драгунское,208,7
1150,Дубовое,208,7
1151,Ерик,208,7
1152,Журавлёвка,208,7
1153,Зелёная Поляна,208,7
1154,Комсомольский,208,7
1155,Красное,208,7
1156,Крутой Лог,208,7
1157,Майский,208,7
1158,Мясоедово,208,7
1159,Нехотеевка,208,7
1160,Новая Деревня,208,7
1161,Новосадовый,208,7
1162,Октябрьский,208,7
1163,Пушкарное,208,7
1164,Разумное,208,7
1165,Репное,208,7
1166,Северный,208,7
1167,Севрюково,208,7
1168,Соломино,208,7
1169,Стрелецкое,208,7
1935,Яцковичи,251,8
1170,Угрим,208,7
1203,Бродовка,209,7
1171,Хохлово,208,7
1172,Шагаровка,208,7
1173,Ясные Зори,208,7
1174,Ястребово,208,7
1175,Акулиновка,209,7
1176,Антоневичи,209,7
1177,Аскерки,209,7
1178,Байцуры,209,7
1179,Барановка,209,7
1180,Барань,209,7
1181,Барсуки,209,7
1182,Басов,209,7
1183,Беги,209,7
1184,Беленькое,209,7
1185,Белино,209,7
1186,Белое,209,7
1187,Берёзовка,209,7
1188,Берёзовщина,209,7
1189,Берня,209,7
1190,Богун-Городок,209,7
1191,Большая Тростяница,209,7
1192,Большая Ухолода,209,7
1193,Большие Негновичи,209,7
1194,Большое Стахово,209,7
1195,Борисов,209,7
1196,Борисовка,209,7
1197,Борки,209,7
1198,Боровляны,209,7
1199,Боровуха,209,7
1200,Боровые,209,7
1201,Бояры,209,7
1202,Брили,209,7
1204,Броды,209,7
1205,Брусы,209,7
1206,Буденичи,209,7
1207,Буденичская Рудня,209,7
1208,Бутелевщина,209,7
1209,Бытча,209,7
1210,Ваковщина,209,7
1211,Вал,209,7
1212,Валентиново,209,7
1213,Велятичи,209,7
1214,Верески,209,7
1215,Верховина,209,7
1216,Веселово,209,7
1217,Вильяново,209,7
1218,Вишнёвая,209,7
1219,Воилово,209,7
1220,Волоки,209,7
1221,Воровского,209,7
1222,Высокий Берег,209,7
1223,Высочаны,209,7
1224,Вышний Стан,209,7
1225,Ганцевичи,209,7
1226,Гливин,209,7
1227,Голубы,209,7
1228,Гора,209,7
1229,Горавец,209,7
1230,Горелица,209,7
1231,Горелый Луг,209,7
1232,Горожанка,209,7
1233,Гребло,209,7
1234,Грузское,209,7
1235,Дедиловичи,209,7
1236,Демидовка,209,7
1237,Добрицкое,209,7
1596,Двуреченка,219,7
1238,Дразы,209,7
1239,Дроздино,209,7
1240,Дубени,209,7
1241,Дубино,209,7
1242,Дубник,209,7
1243,Дубовые,209,7
1244,Дубовый Лог,209,7
1245,Дуброва,209,7
1246,Дудинка,209,7
1247,Ельница,209,7
1248,Жерствянка,209,7
1249,Житьково,209,7
1250,Жортай,209,7
1251,Жортайка,209,7
1252,Забашевичи,209,7
1253,Забашевка,209,7
1254,Заберье,209,7
1255,Заболотница,209,7
1256,Заболотье,209,7
1257,Забродье,209,7
1258,Завалы,209,7
1259,Завидное,209,7
1260,Загорье,209,7
1261,Заготец,209,7
1262,Залесье,209,7
1263,Замошье,209,7
1264,Замужанье,209,7
1265,Запрудье,209,7
1266,Зарембы,209,7
1267,Заречное,209,7
1268,Заречье,209,7
1269,Зарослое,209,7
1270,Заручье,209,7
1271,Застенок,209,7
1272,Зачистье,209,7
1273,Звеняты,209,7
1274,Зелёная Дубрава,209,7
1275,Зембин,209,7
1276,Зозули,209,7
1277,Зоричи,209,7
1278,Зорька,209,7
1279,Зыбино,209,7
1280,Иванковщина,209,7
1281,Изобка,209,7
1282,Иканы,209,7
1283,Казачье-Рудченское,209,7
1284,Кайтаново,209,7
1285,Каменка,209,7
1286,Кимия,209,7
1287,Кищина Слобода,209,7
1288,Клетное,209,7
1289,Климовое,209,7
1290,Клыпенка,209,7
1291,Козловка,209,7
1292,Козлы 2,209,7
1293,Колки,209,7
1294,Копачевка,209,7
1295,Корма,209,7
1296,Корнюшкин Застенок,209,7
1297,Корсаковичи,209,7
1298,Коршевица,209,7
1299,Кострица,209,7
1300,Костюки,209,7
1301,Кравцова Нива,209,7
1302,Красиво,209,7
1981,Голубча,254,8
1303,Красная Гора,209,7
1304,Красное,209,7
1305,Красный Куток,209,7
1306,Красный Октябрь,209,7
1307,Крацевичи,209,7
1308,Кринички,209,7
1309,Кричино,209,7
1310,Круглое,209,7
1311,Крюково,209,7
1312,Кулиновка,209,7
1313,Курган,209,7
1314,Кургановка,209,7
1315,Лавники,209,7
1316,Лавница,209,7
1317,Ланковщина,209,7
1318,Леоново,209,7
1319,Лещины,209,7
1320,Липки,209,7
1321,Липники,209,7
1322,Лисино,209,7
1323,Лобачиха,209,7
1324,Лозовая Рудка,209,7
1325,Лошница,209,7
1326,Любатовщина,209,7
1327,Любча,209,7
1874,Мадеевка,251,8
1328,Лютец,209,7
1329,Ляховка,209,7
1330,Мажница,209,7
1331,Маковье,209,7
1332,Максимовка,209,7
1333,Малая Тростяница,209,7
1334,Малая Ухолода,209,7
1335,Малое Стахово,209,7
1336,Малые Негновичи,209,7
1337,Малышки,209,7
1338,Маталыга,209,7
1339,Маячное,209,7
1340,Медведевка,209,7
1341,Михайлово,209,7
1342,Михеевка,209,7
1343,Млёхово,209,7
1344,Моисеевщина,209,7
1345,Мостище,209,7
1346,Мрай,209,7
1347,Мстенье,209,7
1348,Мстиж,209,7
1349,Мужанка,209,7
1350,Мулище,209,7
1351,Мурашки,209,7
1352,Недаль,209,7
1353,Нежицы,209,7
1354,Неманица,209,7
1355,Нивки,209,7
1356,Никитское,209,7
1357,Никольский,209,7
1358,Нитиевщина,209,7
1359,Новая Мётча,209,7
1360,Новая Утеха,209,7
1361,Новищино,209,7
1431,Соколы,209,7
1362,Новоалександровка,209,7
1363,Новое Село,209,7
1364,Новое Янчино,209,7
1365,Новосады,209,7
1366,Новосёлки,209,7
1367,Новосёлы,209,7
1368,Новый Посёлок,209,7
1369,Обёз,209,7
2159,Шар,261,9
1370,Обча,209,7
1371,Оздятичи,209,7
1372,Октябрь,209,7
1373,Октябрьская Готня,209,7
1374,Осиновка,209,7
1375,Осово,209,7
1376,Остров,209,7
1377,Отруб,209,7
1378,Павловцы,209,7
1379,Падневка,209,7
1380,Палик,209,7
1381,Пасека,209,7
1382,Пересады,209,7
1383,Перстень,209,7
1384,Пески,209,7
1385,Плитченка,209,7
1386,Плоское,209,7
1387,Побережье,209,7
1388,Повприщи,209,7
1389,Погодица,209,7
1390,Погорелое,209,7
1391,Подберезье,209,7
1392,Покровка,209,7
1393,Полелюм,209,7
1394,Поляны,209,7
1395,Попережье,209,7
1396,Порубежное,209,7
1397,Праборное,209,7
1398,Приямино,209,7
1399,Протасовщина,209,7
1400,Проходы,209,7
1401,Прудище,209,7
1402,Прудок,209,7
1403,Пруды,209,7
1404,Пчельник,209,7
1405,Пядань,209,7
1406,Разлитье,209,7
1407,Разрывка,209,7
1408,Раковцы,209,7
1409,Ранное,209,7
1410,Ратутичи,209,7
1411,Рем,209,7
1412,Ржавка,209,7
1413,Рогатка,209,7
1414,Рубеж,209,7
1415,Рубленики,209,7
1416,Рябиновка,209,7
1417,Садовщина,209,7
1418,Светлая Роща,209,7
1419,Святое,209,7
1420,Селец,209,7
1421,Селитренка,209,7
1422,Селище,209,7
1423,Семеньковичи,209,7
1424,Сивица,209,7
1425,Скуплино,209,7
1426,Слободка,209,7
1427,Смолина,209,7
1428,Смолье,209,7
1429,Смоляры,209,7
1430,Соболевка,209,7
1432,Стаи,209,7
1433,Стайки,209,7
1434,Старая Мётча,209,7
1435,Старина,209,7
1436,Старинки,209,7
1437,Старо-Борисов,209,7
1438,Старое Янчино,209,7
1439,Стотковщина,209,7
2772,Брагино,327,11
1440,Стотсберг,209,7
1441,Стрелковцы,209,7
1442,Стригуны,209,7
1443,Струпень,209,7
1444,Студёнка,209,7
1445,Судоль,209,7
1446,Сыч,209,7
1447,Тарасики,209,7
1448,Тарасовка,209,7
1449,Тартак,209,7
1450,Тёплое,209,7
1451,Тешковка,209,7
1452,Тимки,209,7
1453,Трояновка,209,7
1454,Уборок,209,7
1455,Углы,209,7
1456,Узнацкий Угол,209,7
1457,Унтальянка,209,7
1458,Упиревичи,209,7
1459,Усохи,209,7
1460,Устрона,209,7
1461,Утеха,209,7
1462,Федосейкин,209,7
1463,Фроловка,209,7
1464,Холмовка,209,7
1465,Холхолица,209,7
1466,Хоново,209,7
1467,Хотмыжск,209,7
1468,Хрост,209,7
1469,Хутор Осов,209,7
1470,Черневичи,209,7
1471,Черневка,209,7
1472,Чёрный Осов,209,7
1473,Чмели,209,7
1474,Чуланово,209,7
1475,Шаблинщина,209,7
1476,Шабыньки,209,7
1477,Шерстни,209,7
1478,Шилино,209,7
1479,Шобики,209,7
1517,Волчий-Первый,211,7
1480,Юзефово,209,7
1481,Яблонка,209,7
1482,Яблочино,209,7
1483,Яново,209,7
1484,Ярцевка,209,7
1485,Банкино,210,7
1486,Белый Колодезь,210,7
1487,Большие Липяги,210,7
1488,Вейделевка,210,7
1489,Гаплеевка,210,7
1490,Грицинин,210,7
1491,Клименки,210,7
1492,Колесников,210,7
1493,Кубраки,210,7
1494,Куликовы Липяги,210,7
1495,Лаптиев,210,7
1496,Малакеево,210,7
1497,Олейники,210,7
1498,Орлов,210,7
1499,Приветный,210,7
1500,Придорожный,210,7
1501,Шевцов,210,7
1502,Яропольцы,210,7
1503,Абалмасов,211,7
1504,Александровка,211,7
1505,Алексеевка,211,7
1506,Афоньевка,211,7
1507,Благодатный,211,7
1508,Борисовка,211,7
1509,Бочанка,211,7
1510,Верный,211,7
1511,Верхнеяблоново,211,7
1512,Верхние Лубянки,211,7
1513,Ветчининово,211,7
1514,Владимировка,211,7
1515,Волоконовка,211,7
1516,Волчий-Второй,211,7
1518,Волчья Александровка,211,7
1519,Гаевка,211,7
1520,Голофеевка,211,7
1521,Григорьевка,211,7
1522,Грушевка,211,7
1523,Давыдкин,211,7
1524,Евдокимов,211,7
1525,Екатериновка,211,7
1526,Зелёный Клин,211,7
1527,Киселев,211,7
1528,Козловка,211,7
1529,Коновалово,211,7
1530,Коровино,211,7
1531,Красивый,211,7
1532,Красная Нива,211,7
